fecha,tienda,producto,turno,unidades_vendidas,precio_unitario,venta_total
2024-06-26 16:00:00,Tienda_01,Cigarros,Noche,7,6.08,42.56
2024-06-26 17:00:00,Tienda_03,Cigarros,Tarde,5,11.28,56.4
2024-06-26 18:00:00,Tienda_01,Snacks,Tarde,7,11.84,82.88
2024-06-26 19:00:00,Tienda_04,Bebidas,Mañana,2,6.26,12.52
2024-06-26 20:00:00,Tienda_01,Comida Rápida,Tarde,5,9.3,46.5
2024-06-26 21:00:00,Tienda_04,Comida Rápida,Noche,5,8.02,40.099999999999994
2024-06-26 22:00:00,Tienda_02,Abarrotes,Tarde,3,9.36,28.08
2024-06-26 23:00:00,Tienda_02,Cigarros,Noche,5,3.96,19.8
2024-06-27 00:00:00,Tienda_02,Cigarros,Mañana,3,5.98,17.94
2024-06-27 01:00:00,Tienda_02,Bebidas,Noche,7,3.1,21.7
2024-06-27 02:00:00,Tienda_01,Comida Rápida,Tarde,4,8.33,33.32
2024-06-27 03:00:00,Tienda_03,Abarrotes,Noche,2,11.3,22.6
2024-06-27 04:00:00,Tienda_01,Bebidas,Noche,7,7.82,54.74
2024-06-27 05:00:00,Tienda_04,Cigarros,Tarde,7,3.17,22.189999999999998
2024-06-27 06:00:00,Tienda_01,Comida Rápida,Noche,5,11.34,56.7
2024-06-27 07:00:00,Tienda_01,Abarrotes,Tarde,4,3.76,15.04
2024-06-27 08:00:00,Tienda_04,Snacks,Mañana,4,10.89,43.56
2024-06-27 09:00:00,Tienda_02,Comida Rápida,Noche,1,9.29,9.29
2024-06-27 10:00:00,Tienda_02,Abarrotes,Mañana,5,8.55,42.75
2024-06-27 11:00:00,Tienda_02,Bebidas,Noche,3,8.08,24.240000000000002
2024-06-27 12:00:00,Tienda_03,Snacks,Noche,5,3.75,18.75
2024-06-27 13:00:00,Tienda_04,Abarrotes,Mañana,7,7.26,50.82
2024-06-27 14:00:00,Tienda_04,Abarrotes,Noche,1,4.37,4.37
2024-06-27 15:00:00,Tienda_01,Cigarros,Noche,2,7.93,15.86
2024-06-27 16:00:00,Tienda_03,Comida Rápida,Mañana,5,6.75,33.75
2024-06-27 17:00:00,Tienda_02,Cigarros,Noche,2,8.96,17.92
2024-06-27 18:00:00,Tienda_03,Snacks,Tarde,3,11.83,35.49
2024-06-27 19:00:00,Tienda_04,Abarrotes,Noche,5,5.93,29.65
2024-06-27 20:00:00,Tienda_04,Cigarros,Noche,3,8.36,25.08
2024-06-27 21:00:00,Tienda_01,Comida Rápida,Noche,3,10.71,32.13
2024-06-27 22:00:00,Tienda_01,Snacks,Mañana,3,3.38,10.14
2024-06-27 23:00:00,Tienda_04,Bebidas,Tarde,1,10.1,10.1
2024-06-28 00:00:00,Tienda_02,Cigarros,Tarde,8,4.77,38.16
2024-06-28 01:00:00,Tienda_02,Snacks,Noche,8,7.63,61.04
2024-06-28 02:00:00,Tienda_03,Bebidas,Mañana,5,11.92,59.6
2024-06-28 03:00:00,Tienda_04,Cigarros,Mañana,3,11.85,35.55
2024-06-28 04:00:00,Tienda_04,Snacks,Tarde,7,5.5,38.5
2024-06-28 05:00:00,Tienda_02,Snacks,Mañana,5,3.75,18.75
2024-06-28 06:00:00,Tienda_02,Cigarros,Noche,7,11.41,79.87
2024-06-28 07:00:00,Tienda_04,Snacks,Noche,1,10.99,10.99
2024-06-28 08:00:00,Tienda_01,Abarrotes,Mañana,2,8.35,16.7
2024-06-28 09:00:00,Tienda_04,Cigarros,Noche,3,2.81,8.43
2024-06-28 10:00:00,Tienda_04,Snacks,Tarde,6,9.64,57.84
2024-06-28 11:00:00,Tienda_02,Bebidas,Noche,1,4.03,4.03
2024-06-28 12:00:00,Tienda_02,Bebidas,Mañana,2,11.46,22.92
2024-06-28 13:00:00,Tienda_01,Abarrotes,Tarde,6,6.63,39.78
2024-06-28 14:00:00,Tienda_01,Cigarros,Noche,3,8.34,25.02
2024-06-28 15:00:00,Tienda_03,Snacks,Tarde,2,5.17,10.34
2024-06-28 16:00:00,Tienda_04,Snacks,Mañana,7,7.01,49.07
2024-06-28 17:00:00,Tienda_02,Bebidas,Noche,3,9.67,29.009999999999998
2024-06-28 18:00:00,Tienda_01,Abarrotes,Noche,6,7.17,43.019999999999996
2024-06-28 19:00:00,Tienda_03,Bebidas,Tarde,5,10.55,52.75
2024-06-28 20:00:00,Tienda_03,Bebidas,Noche,2,9.27,18.54
2024-06-28 21:00:00,Tienda_02,Abarrotes,Noche,6,3.23,19.38
2024-06-28 22:00:00,Tienda_02,Cigarros,Noche,1,8.26,8.26
2024-06-28 23:00:00,Tienda_03,Snacks,Noche,3,8.32,24.96
2024-06-29 00:00:00,Tienda_01,Cigarros,Mañana,1,6.12,6.12
2024-06-29 01:00:00,Tienda_03,Comida Rápida,Noche,4,5.57,22.28
2024-06-29 02:00:00,Tienda_04,Comida Rápida,Tarde,5,3.1,15.5
2024-06-29 03:00:00,Tienda_04,Comida Rápida,Mañana,4,6.74,26.96
2024-06-29 04:00:00,Tienda_02,Abarrotes,Tarde,4,5.7,22.8
2024-06-29 05:00:00,Tienda_01,Bebidas,Tarde,2,11.54,23.08
2024-06-29 06:00:00,Tienda_01,Cigarros,Tarde,3,8.9,26.700000000000003
2024-06-29 07:00:00,Tienda_04,Snacks,Mañana,4,6.87,27.48
2024-06-29 08:00:00,Tienda_03,Comida Rápida,Mañana,3,9.67,29.009999999999998
2024-06-29 09:00:00,Tienda_02,Cigarros,Mañana,5,9.9,49.5
2024-06-29 10:00:00,Tienda_03,Comida Rápida,Noche,0,7.06,0.0
2024-06-29 11:00:00,Tienda_03,Comida Rápida,Tarde,3,3.22,9.66
2024-06-29 12:00:00,Tienda_03,Snacks,Mañana,3,9.92,29.759999999999998
2024-06-29 13:00:00,Tienda_01,Abarrotes,Tarde,1,3.36,3.36
2024-06-29 14:00:00,Tienda_04,Bebidas,Mañana,4,10.55,42.2
2024-06-29 15:00:00,Tienda_01,Abarrotes,Mañana,7,5.67,39.69
2024-06-29 16:00:00,Tienda_04,Cigarros,Mañana,1,8.56,8.56
2024-06-29 17:00:00,Tienda_02,Abarrotes,Tarde,5,9.53,47.65
2024-06-29 18:00:00,Tienda_02,Cigarros,Noche,6,2.83,16.98
2024-06-29 19:00:00,Tienda_03,Cigarros,Mañana,3,6.15,18.450000000000003
2024-06-29 20:00:00,Tienda_04,Bebidas,Mañana,4,8.24,32.96
2024-06-29 21:00:00,Tienda_04,Snacks,Mañana,10,10.56,105.60000000000001
2024-06-29 22:00:00,Tienda_04,Bebidas,Noche,3,9.32,27.96
2024-06-29 23:00:00,Tienda_03,Abarrotes,Tarde,8,11.01,88.08
2024-06-30 00:00:00,Tienda_03,Cigarros,Tarde,2,3.29,6.58
2024-06-30 01:00:00,Tienda_02,Comida Rápida,Tarde,4,3.18,12.72
2024-06-30 02:00:00,Tienda_01,Comida Rápida,Tarde,6,9.28,55.67999999999999
2024-06-30 03:00:00,Tienda_04,Cigarros,Mañana,4,6.29,25.16
2024-06-30 04:00:00,Tienda_04,Bebidas,Noche,5,7.08,35.4
2024-06-30 05:00:00,Tienda_01,Snacks,Mañana,4,8.24,32.96
2024-06-30 06:00:00,Tienda_04,Bebidas,Noche,4,11.87,47.48
2024-06-30 07:00:00,Tienda_03,Cigarros,Tarde,5,3.14,15.700000000000001
2024-06-30 08:00:00,Tienda_03,Cigarros,Noche,7,3.53,24.709999999999997
2024-06-30 09:00:00,Tienda_04,Snacks,Mañana,2,10.38,20.76
2024-06-30 10:00:00,Tienda_03,Abarrotes,Mañana,8,2.69,21.52
2024-06-30 11:00:00,Tienda_03,Abarrotes,Tarde,3,6.78,20.34
2024-06-30 12:00:00,Tienda_04,Snacks,Mañana,3,9.85,29.549999999999997
2024-06-30 13:00:00,Tienda_02,Abarrotes,Mañana,2,4.36,8.72
2024-06-30 14:00:00,Tienda_01,Comida Rápida,Noche,5,4.28,21.400000000000002
2024-06-30 15:00:00,Tienda_03,Abarrotes,Mañana,3,5.45,16.35
2024-06-30 16:00:00,Tienda_02,Abarrotes,Tarde,4,3.93,15.72
2024-06-30 17:00:00,Tienda_03,Abarrotes,Tarde,4,8.95,35.8
2024-06-30 18:00:00,Tienda_03,Comida Rápida,Mañana,2,4.4,8.8
2024-06-30 19:00:00,Tienda_01,Abarrotes,Tarde,5,4.66,23.3
2024-06-30 20:00:00,Tienda_03,Comida Rápida,Noche,0,7.96,0.0
2024-06-30 21:00:00,Tienda_01,Snacks,Noche,4,11.69,46.76
2024-06-30 22:00:00,Tienda_01,Bebidas,Mañana,4,11.18,44.72
2024-06-30 23:00:00,Tienda_01,Snacks,Mañana,1,10.71,10.71
2024-07-01 00:00:00,Tienda_02,Bebidas,Noche,2,7.54,15.08
2024-07-01 01:00:00,Tienda_04,Snacks,Tarde,2,5.33,10.66
2024-07-01 02:00:00,Tienda_02,Bebidas,Mañana,3,9.2,27.599999999999998
2024-07-01 03:00:00,Tienda_04,Bebidas,Mañana,2,6.2,12.4
2024-07-01 04:00:00,Tienda_04,Cigarros,Tarde,4,9.89,39.56
2024-07-01 05:00:00,Tienda_01,Bebidas,Mañana,3,2.65,7.949999999999999
2024-07-01 06:00:00,Tienda_03,Bebidas,Tarde,1,7.53,7.53
2024-07-01 07:00:00,Tienda_01,Cigarros,Tarde,2,5.7,11.4
2024-07-01 08:00:00,Tienda_03,Abarrotes,Tarde,5,4.87,24.35
2024-07-01 09:00:00,Tienda_04,Abarrotes,Tarde,3,8.79,26.369999999999997
2024-07-01 10:00:00,Tienda_01,Cigarros,Tarde,3,8.75,26.25
2024-07-01 11:00:00,Tienda_03,Comida Rápida,Noche,0,2.85,0.0
2024-07-01 12:00:00,Tienda_02,Bebidas,Tarde,0,11.5,0.0
2024-07-01 13:00:00,Tienda_03,Bebidas,Noche,4,5.94,23.76
2024-07-01 14:00:00,Tienda_01,Cigarros,Tarde,7,11.22,78.54
2024-07-01 15:00:00,Tienda_02,Cigarros,Mañana,4,8.05,32.2
2024-07-01 16:00:00,Tienda_03,Comida Rápida,Noche,5,8.7,43.5
2024-07-01 17:00:00,Tienda_03,Abarrotes,Mañana,3,11.62,34.86
2024-07-01 18:00:00,Tienda_03,Snacks,Tarde,3,10.31,30.93
2024-07-01 19:00:00,Tienda_03,Abarrotes,Tarde,5,3.83,19.15
2024-07-01 20:00:00,Tienda_03,Bebidas,Mañana,4,2.55,10.2
2024-07-01 21:00:00,Tienda_02,Cigarros,Tarde,5,5.43,27.15
2024-07-01 22:00:00,Tienda_04,Comida Rápida,Mañana,2,7.14,14.28
2024-07-01 23:00:00,Tienda_02,Abarrotes,Tarde,5,9.46,47.300000000000004
2024-07-02 00:00:00,Tienda_02,Comida Rápida,Tarde,6,8.78,52.67999999999999
2024-07-02 01:00:00,Tienda_02,Abarrotes,Noche,3,5.47,16.41
2024-07-02 02:00:00,Tienda_04,Bebidas,Mañana,2,7.65,15.3
2024-07-02 03:00:00,Tienda_01,Snacks,Tarde,3,8.68,26.04
2024-07-02 04:00:00,Tienda_04,Comida Rápida,Mañana,4,7.38,29.52
2024-07-02 05:00:00,Tienda_02,Comida Rápida,Noche,3,9.05,27.150000000000002
2024-07-02 06:00:00,Tienda_03,Snacks,Mañana,9,7.11,63.99
2024-07-02 07:00:00,Tienda_03,Comida Rápida,Noche,4,7.53,30.12
2024-07-02 08:00:00,Tienda_02,Comida Rápida,Mañana,4,11.44,45.76
2024-07-02 09:00:00,Tienda_03,Abarrotes,Mañana,4,6.2,24.8
2024-07-02 10:00:00,Tienda_02,Abarrotes,Noche,3,9.68,29.04
2024-07-02 11:00:00,Tienda_03,Snacks,Tarde,2,5.68,11.36
2024-07-02 12:00:00,Tienda_04,Bebidas,Tarde,2,5.65,11.3
2024-07-02 13:00:00,Tienda_01,Comida Rápida,Tarde,3,11.3,33.900000000000006
2024-07-02 14:00:00,Tienda_01,Bebidas,Mañana,2,9.14,18.28
2024-07-02 15:00:00,Tienda_04,Snacks,Mañana,8,11.33,90.64
2024-07-02 16:00:00,Tienda_04,Snacks,Tarde,4,11.95,47.8
2024-07-02 17:00:00,Tienda_02,Abarrotes,Mañana,4,2.5,10.0
2024-07-02 18:00:00,Tienda_02,Comida Rápida,Mañana,6,11.84,71.03999999999999
2024-07-02 19:00:00,Tienda_02,Cigarros,Tarde,8,3.46,27.68
2024-07-02 20:00:00,Tienda_03,Snacks,Noche,6,3.17,19.02
2024-07-02 21:00:00,Tienda_02,Comida Rápida,Mañana,3,9.79,29.369999999999997
2024-07-02 22:00:00,Tienda_04,Bebidas,Mañana,5,5.83,29.15
2024-07-02 23:00:00,Tienda_01,Abarrotes,Mañana,0,11.22,0.0
2024-07-03 00:00:00,Tienda_03,Bebidas,Mañana,1,7.67,7.67
2024-07-03 01:00:00,Tienda_02,Snacks,Noche,5,6.17,30.85
2024-07-03 02:00:00,Tienda_03,Snacks,Tarde,4,3.2,12.8
2024-07-03 03:00:00,Tienda_03,Bebidas,Mañana,9,6.91,62.19
2024-07-03 04:00:00,Tienda_02,Snacks,Tarde,3,5.14,15.419999999999998
2024-07-03 05:00:00,Tienda_03,Comida Rápida,Mañana,3,3.23,9.69
2024-07-03 06:00:00,Tienda_01,Snacks,Noche,5,8.87,44.349999999999994
2024-07-03 07:00:00,Tienda_04,Abarrotes,Tarde,3,11.78,35.339999999999996
2024-07-03 08:00:00,Tienda_04,Comida Rápida,Noche,3,6.1,18.299999999999997
2024-07-03 09:00:00,Tienda_01,Cigarros,Mañana,1,5.32,5.32
2024-07-03 10:00:00,Tienda_03,Snacks,Noche,3,3.35,10.05
2024-07-03 11:00:00,Tienda_02,Snacks,Noche,7,4.62,32.34
2024-07-03 12:00:00,Tienda_03,Abarrotes,Mañana,1,5.21,5.21
2024-07-03 13:00:00,Tienda_01,Abarrotes,Mañana,5,5.77,28.849999999999998
2024-07-03 14:00:00,Tienda_03,Bebidas,Tarde,4,8.52,34.08
2024-07-03 15:00:00,Tienda_04,Bebidas,Mañana,4,3.59,14.36
2024-07-03 16:00:00,Tienda_03,Bebidas,Tarde,3,3.06,9.18
2024-07-03 17:00:00,Tienda_01,Abarrotes,Noche,2,11.34,22.68
2024-07-03 18:00:00,Tienda_04,Bebidas,Noche,4,10.09,40.36
2024-07-03 19:00:00,Tienda_03,Bebidas,Tarde,3,5.14,15.419999999999998
2024-07-03 20:00:00,Tienda_03,Cigarros,Mañana,5,8.57,42.85
2024-07-03 21:00:00,Tienda_04,Bebidas,Mañana,6,8.13,48.78
2024-07-03 22:00:00,Tienda_02,Snacks,Noche,3,9.56,28.68
2024-07-03 23:00:00,Tienda_04,Abarrotes,Tarde,3,10.66,31.98
2024-07-04 00:00:00,Tienda_02,Comida Rápida,Noche,5,5.9,29.5
2024-07-04 01:00:00,Tienda_01,Cigarros,Noche,1,8.78,8.78
2024-07-04 02:00:00,Tienda_01,Abarrotes,Mañana,1,10.12,10.12
2024-07-04 03:00:00,Tienda_04,Abarrotes,Tarde,5,9.14,45.7
2024-07-04 04:00:00,Tienda_04,Snacks,Noche,2,11.26,22.52
2024-07-04 05:00:00,Tienda_01,Bebidas,Mañana,1,7.2,7.2
2024-07-04 06:00:00,Tienda_02,Snacks,Noche,6,10.13,60.78
2024-07-04 07:00:00,Tienda_01,Bebidas,Noche,3,11.14,33.42
2024-07-04 08:00:00,Tienda_04,Bebidas,Mañana,5,7.79,38.95
2024-07-04 09:00:00,Tienda_01,Abarrotes,Mañana,3,2.66,7.98
2024-07-04 10:00:00,Tienda_04,Bebidas,Tarde,4,10.27,41.08
2024-07-04 11:00:00,Tienda_04,Cigarros,Noche,6,10.54,63.239999999999995
2024-07-04 12:00:00,Tienda_01,Cigarros,Tarde,3,6.3,18.9
2024-07-04 13:00:00,Tienda_02,Cigarros,Mañana,3,4.68,14.04
2024-07-04 14:00:00,Tienda_03,Abarrotes,Mañana,5,11.79,58.949999999999996
2024-07-04 15:00:00,Tienda_01,Snacks,Noche,7,7.74,54.18
2024-07-04 16:00:00,Tienda_03,Comida Rápida,Tarde,5,7.4,37.0
2024-07-04 17:00:00,Tienda_01,Bebidas,Tarde,1,11.49,11.49
2024-07-04 18:00:00,Tienda_03,Comida Rápida,Noche,2,6.38,12.76
2024-07-04 19:00:00,Tienda_02,Snacks,Noche,4,10.56,42.24
2024-07-04 20:00:00,Tienda_02,Snacks,Tarde,1,9.16,9.16
2024-07-04 21:00:00,Tienda_01,Abarrotes,Mañana,3,11.69,35.07
2024-07-04 22:00:00,Tienda_04,Cigarros,Mañana,3,6.57,19.71
2024-07-04 23:00:00,Tienda_03,Cigarros,Noche,5,11.12,55.599999999999994
2024-07-05 00:00:00,Tienda_04,Snacks,Tarde,10,7.9,79.0
2024-07-05 01:00:00,Tienda_04,Abarrotes,Tarde,5,7.02,35.099999999999994
2024-07-05 02:00:00,Tienda_04,Abarrotes,Tarde,2,5.4,10.8
2024-07-05 03:00:00,Tienda_02,Bebidas,Mañana,4,7.75,31.0
2024-07-05 04:00:00,Tienda_01,Cigarros,Mañana,4,7.94,31.76
2024-07-05 05:00:00,Tienda_01,Snacks,Tarde,4,11.03,44.12
2024-07-05 06:00:00,Tienda_02,Comida Rápida,Tarde,3,9.19,27.57
2024-07-05 07:00:00,Tienda_02,Cigarros,Noche,5,10.35,51.75
2024-07-05 08:00:00,Tienda_01,Bebidas,Noche,2,9.81,19.62
2024-07-05 09:00:00,Tienda_04,Abarrotes,Tarde,2,5.13,10.26
2024-07-05 10:00:00,Tienda_03,Snacks,Tarde,2,4.46,8.92
2024-07-05 11:00:00,Tienda_03,Cigarros,Mañana,4,4.96,19.84
2024-07-05 12:00:00,Tienda_03,Comida Rápida,Tarde,7,3.89,27.23
2024-07-05 13:00:00,Tienda_04,Bebidas,Noche,2,6.17,12.34
2024-07-05 14:00:00,Tienda_01,Bebidas,Mañana,8,8.71,69.68
2024-07-05 15:00:00,Tienda_02,Cigarros,Noche,2,7.6,15.2
2024-07-05 16:00:00,Tienda_01,Comida Rápida,Noche,8,8.95,71.6
2024-07-05 17:00:00,Tienda_04,Bebidas,Mañana,6,5.88,35.28
2024-07-05 18:00:00,Tienda_02,Snacks,Noche,8,4.45,35.6
2024-07-05 19:00:00,Tienda_04,Bebidas,Tarde,5,4.43,22.15
2024-07-05 20:00:00,Tienda_03,Comida Rápida,Noche,4,8.21,32.84
2024-07-05 21:00:00,Tienda_03,Abarrotes,Mañana,4,4.06,16.24
2024-07-05 22:00:00,Tienda_04,Abarrotes,Mañana,5,6.27,31.349999999999998
2024-07-05 23:00:00,Tienda_02,Cigarros,Mañana,5,4.52,22.599999999999998
2024-07-06 00:00:00,Tienda_02,Comida Rápida,Noche,5,8.8,44.0
2024-07-06 01:00:00,Tienda_01,Bebidas,Tarde,4,8.35,33.4
2024-07-06 02:00:00,Tienda_03,Bebidas,Mañana,4,6.12,24.48
2024-07-06 03:00:00,Tienda_01,Abarrotes,Tarde,4,3.72,14.88
2024-07-06 04:00:00,Tienda_01,Abarrotes,Mañana,3,4.51,13.53
2024-07-06 05:00:00,Tienda_04,Snacks,Tarde,3,6.99,20.97
2024-07-06 06:00:00,Tienda_04,Abarrotes,Tarde,3,11.73,35.19
2024-07-06 07:00:00,Tienda_01,Snacks,Tarde,5,5.07,25.35
2024-07-06 08:00:00,Tienda_03,Bebidas,Mañana,1,4.32,4.32
2024-07-06 09:00:00,Tienda_04,Snacks,Noche,3,4.6,13.799999999999999
2024-07-06 10:00:00,Tienda_01,Snacks,Noche,6,9.23,55.38
2024-07-06 11:00:00,Tienda_01,Cigarros,Noche,4,11.19,44.76
2024-07-06 12:00:00,Tienda_01,Abarrotes,Tarde,6,3.21,19.259999999999998
2024-07-06 13:00:00,Tienda_01,Snacks,Mañana,4,9.62,38.48
2024-07-06 14:00:00,Tienda_01,Bebidas,Tarde,3,7.2,21.6
2024-07-06 15:00:00,Tienda_01,Comida Rápida,Mañana,3,10.34,31.02
2024-07-06 16:00:00,Tienda_04,Snacks,Tarde,2,6.5,13.0
2024-07-06 17:00:00,Tienda_03,Abarrotes,Mañana,4,2.55,10.2
2024-07-06 18:00:00,Tienda_01,Cigarros,Mañana,2,8.99,17.98
2024-07-06 19:00:00,Tienda_02,Bebidas,Mañana,2,10.18,20.36
2024-07-06 20:00:00,Tienda_04,Cigarros,Tarde,3,11.07,33.21
2024-07-06 21:00:00,Tienda_04,Comida Rápida,Noche,3,7.91,23.73
2024-07-06 22:00:00,Tienda_01,Snacks,Tarde,5,3.66,18.3
2024-07-06 23:00:00,Tienda_04,Snacks,Tarde,2,6.01,12.02
2024-07-07 00:00:00,Tienda_01,Abarrotes,Mañana,7,9.95,69.64999999999999
2024-07-07 01:00:00,Tienda_03,Snacks,Mañana,6,7.2,43.2
2024-07-07 02:00:00,Tienda_03,Bebidas,Noche,7,9.14,63.980000000000004
2024-07-07 03:00:00,Tienda_04,Comida Rápida,Noche,2,2.54,5.08
2024-07-07 04:00:00,Tienda_04,Cigarros,Mañana,3,3.19,9.57
2024-07-07 05:00:00,Tienda_02,Comida Rápida,Noche,4,8.97,35.88
2024-07-07 06:00:00,Tienda_04,Snacks,Noche,3,5.26,15.78
2024-07-07 07:00:00,Tienda_02,Cigarros,Mañana,6,6.19,37.14
2024-07-07 08:00:00,Tienda_03,Abarrotes,Tarde,5,8.6,43.0
2024-07-07 09:00:00,Tienda_03,Comida Rápida,Noche,2,3.56,7.12
2024-07-07 10:00:00,Tienda_01,Cigarros,Mañana,8,10.41,83.28
2024-07-07 11:00:00,Tienda_03,Cigarros,Noche,3,3.87,11.61
2024-07-07 12:00:00,Tienda_02,Cigarros,Noche,4,9.47,37.88
2024-07-07 13:00:00,Tienda_04,Bebidas,Mañana,2,5.28,10.56
2024-07-07 14:00:00,Tienda_01,Comida Rápida,Noche,4,4.97,19.88
2024-07-07 15:00:00,Tienda_02,Cigarros,Noche,4,10.3,41.2
2024-07-07 16:00:00,Tienda_04,Comida Rápida,Noche,6,7.75,46.5
2024-07-07 17:00:00,Tienda_01,Cigarros,Tarde,3,4.45,13.350000000000001
2024-07-07 18:00:00,Tienda_03,Abarrotes,Tarde,4,2.52,10.08
2024-07-07 19:00:00,Tienda_02,Abarrotes,Noche,4,11.74,46.96
2024-07-07 20:00:00,Tienda_04,Abarrotes,Mañana,6,6.6,39.599999999999994
2024-07-07 21:00:00,Tienda_01,Snacks,Noche,7,6.28,43.96
2024-07-07 22:00:00,Tienda_01,Cigarros,Noche,2,2.98,5.96
2024-07-07 23:00:00,Tienda_03,Snacks,Tarde,4,11.0,44.0
2024-07-08 00:00:00,Tienda_04,Comida Rápida,Tarde,5,3.84,19.2
2024-07-08 01:00:00,Tienda_03,Snacks,Tarde,3,5.69,17.07
2024-07-08 02:00:00,Tienda_03,Comida Rápida,Noche,0,6.5,0.0
2024-07-08 03:00:00,Tienda_04,Comida Rápida,Noche,5,10.2,51.0
2024-07-08 04:00:00,Tienda_04,Comida Rápida,Mañana,5,5.91,29.55
2024-07-08 05:00:00,Tienda_04,Snacks,Noche,4,7.55,30.2
2024-07-08 06:00:00,Tienda_02,Cigarros,Noche,2,6.57,13.14
2024-07-08 07:00:00,Tienda_04,Snacks,Tarde,5,5.46,27.3
2024-07-08 08:00:00,Tienda_01,Cigarros,Tarde,7,11.49,80.43
2024-07-08 09:00:00,Tienda_03,Cigarros,Tarde,6,10.07,60.42
2024-07-08 10:00:00,Tienda_02,Comida Rápida,Tarde,3,4.16,12.48
2024-07-08 11:00:00,Tienda_04,Snacks,Tarde,2,7.77,15.54
2024-07-08 12:00:00,Tienda_02,Cigarros,Mañana,5,10.07,50.35
2024-07-08 13:00:00,Tienda_04,Abarrotes,Mañana,6,8.01,48.06
2024-07-08 14:00:00,Tienda_02,Cigarros,Mañana,1,7.19,7.19
2024-07-08 15:00:00,Tienda_03,Abarrotes,Tarde,2,3.18,6.36
2024-07-08 16:00:00,Tienda_03,Snacks,Tarde,2,3.51,7.02
2024-07-08 17:00:00,Tienda_01,Snacks,Tarde,5,4.83,24.15
2024-07-08 18:00:00,Tienda_01,Snacks,Mañana,2,7.38,14.76
2024-07-08 19:00:00,Tienda_04,Cigarros,Tarde,3,11.88,35.64
2024-07-08 20:00:00,Tienda_03,Bebidas,Mañana,7,10.12,70.83999999999999
2024-07-08 21:00:00,Tienda_02,Cigarros,Tarde,1,3.55,3.55
2024-07-08 22:00:00,Tienda_02,Cigarros,Noche,4,9.31,37.24
2024-07-08 23:00:00,Tienda_02,Comida Rápida,Mañana,4,10.2,40.8
2024-07-09 00:00:00,Tienda_01,Comida Rápida,Noche,4,6.44,25.76
2024-07-09 01:00:00,Tienda_02,Cigarros,Mañana,3,5.64,16.919999999999998
2024-07-09 02:00:00,Tienda_01,Abarrotes,Tarde,4,8.05,32.2
2024-07-09 03:00:00,Tienda_01,Comida Rápida,Tarde,1,7.43,7.43
2024-07-09 04:00:00,Tienda_04,Cigarros,Noche,3,5.02,15.059999999999999
2024-07-09 05:00:00,Tienda_02,Bebidas,Tarde,4,6.28,25.12
2024-07-09 06:00:00,Tienda_02,Abarrotes,Mañana,6,7.67,46.019999999999996
2024-07-09 07:00:00,Tienda_03,Snacks,Tarde,3,8.01,24.03
2024-07-09 08:00:00,Tienda_04,Cigarros,Tarde,1,7.55,7.55
2024-07-09 09:00:00,Tienda_03,Cigarros,Mañana,2,10.54,21.08
2024-07-09 10:00:00,Tienda_04,Abarrotes,Noche,2,2.8,5.6
2024-07-09 11:00:00,Tienda_02,Comida Rápida,Noche,2,5.66,11.32
2024-07-09 12:00:00,Tienda_01,Comida Rápida,Tarde,1,9.62,9.62
2024-07-09 13:00:00,Tienda_01,Comida Rápida,Mañana,6,8.69,52.14
2024-07-09 14:00:00,Tienda_01,Snacks,Noche,5,11.22,56.1
2024-07-09 15:00:00,Tienda_01,Abarrotes,Noche,4,8.09,32.36
2024-07-09 16:00:00,Tienda_01,Abarrotes,Tarde,4,8.56,34.24
2024-07-09 17:00:00,Tienda_03,Comida Rápida,Mañana,5,9.2,46.0
2024-07-09 18:00:00,Tienda_04,Comida Rápida,Noche,3,4.27,12.809999999999999
2024-07-09 19:00:00,Tienda_02,Bebidas,Tarde,2,9.66,19.32
2024-07-09 20:00:00,Tienda_03,Bebidas,Tarde,5,5.35,26.75
2024-07-09 21:00:00,Tienda_04,Cigarros,Tarde,2,6.53,13.06
2024-07-09 22:00:00,Tienda_01,Cigarros,Tarde,5,2.63,13.149999999999999
2024-07-09 23:00:00,Tienda_04,Abarrotes,Noche,5,10.51,52.55
2024-07-10 00:00:00,Tienda_04,Abarrotes,Mañana,6,11.56,69.36
2024-07-10 01:00:00,Tienda_01,Snacks,Tarde,3,3.07,9.209999999999999
2024-07-10 02:00:00,Tienda_01,Snacks,Tarde,3,8.53,25.589999999999996
2024-07-10 03:00:00,Tienda_01,Bebidas,Noche,1,11.63,11.63
2024-07-10 04:00:00,Tienda_02,Cigarros,Tarde,4,8.27,33.08
2024-07-10 05:00:00,Tienda_01,Bebidas,Tarde,1,10.08,10.08
2024-07-10 06:00:00,Tienda_02,Bebidas,Mañana,3,3.62,10.86
2024-07-10 07:00:00,Tienda_01,Cigarros,Tarde,4,4.83,19.32
2024-07-10 08:00:00,Tienda_02,Snacks,Noche,2,5.78,11.56
2024-07-10 09:00:00,Tienda_04,Cigarros,Mañana,3,11.82,35.46
2024-07-10 10:00:00,Tienda_03,Comida Rápida,Noche,4,9.93,39.72
2024-07-10 11:00:00,Tienda_04,Comida Rápida,Mañana,5,10.91,54.55
2024-07-10 12:00:00,Tienda_04,Comida Rápida,Mañana,7,7.13,49.91
2024-07-10 13:00:00,Tienda_01,Abarrotes,Tarde,11,9.31,102.41000000000001
2024-07-10 14:00:00,Tienda_02,Snacks,Tarde,8,9.45,75.6
